rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.78485,0.93017,0.89182,0.00000,1.00000,2.40423,0.03144,0.02463,0.06709,0.12316061
1.78485,2.42627,0.89182,0.00000,1.00000,2.40423,0.00754,0.01148,0.02236,0.04137701
1.78485,2.42627,2.43867,0.00000,1.00000,2.40423,0.00836,0.01139,0.00000,0.01975164
1.78485,2.42627,2.43867,0.00000,1.00000,0.52028,0.00705,0.01160,0.00002,0.01866233
2.09347,1.61382,1.02049,0.00000,1.00000,0.15226,0.01125,0.02818,0.06709,0.10651653
0.53881,0.58425,1.30221,0.00000,1.00000,1.09130,0.00897,0.00928,0.01300,0.03125940
1.27465,1.68386,1.15354,0.00000,1.00000,0.26891,0.00584,0.01072,0.02499,0.04154675
0.50560,1.39687,2.95342,0.00000,1.00000,1.30809,0.00967,0.00930,0.02236,0.04133207
0.36790,1.39687,2.95342,0.00000,1.00000,1.30809,0.00967,0.00930,0.02236,0.04133207
0.36790,1.31150,2.95342,0.00000,1.00000,1.30809,0.00986,0.00964,0.01295,0.03245023
0.36790,1.31150,0.19167,0.00000,1.00000,1.30809,0.00966,0.00986,0.03532,0.05483824
0.36790,1.31150,0.19167,0.00000,1.00000,0.17515,0.00973,0.00914,0.06709,0.08595763
1.13287,1.25396,1.04195,0.00000,1.00000,1.92287,0.00906,0.01694,0.06709,0.09308575
2.06023,1.03996,1.38983,0.00000,1.00000,2.23926,0.02283,0.02979,0.06709,0.11970467
1.38211,1.68771,2.90980,0.00000,1.00000,2.37470,0.00908,0.00844,0.02236,0.03988117
1.73600,1.68771,2.90980,0.00000,1.00000,2.37470,0.00814,0.01022,0.00000,0.01836430
1.73600,1.68771,0.75121,0.00000,1.00000,2.37470,0.00665,0.01048,0.02236,0.03949174
1.73600,1.68771,0.75121,0.00000,1.00000,2.48732,0.00695,0.01041,0.02236,0.03971985
1.20826,1.03744,0.17683,0.00000,1.00000,2.00595,0.01173,0.01629,0.06709,0.09510785
0.09722,0.48125,0.81940,0.00000,1.00000,0.22023,0.00816,0.00866,0.06709,0.08390515
1.31763,2.74824,0.51706,0.00000,1.00000,2.68499,0.01034,0.01004,0.02984,0.05021382
2.18104,2.73650,0.36415,0.00000,1.00000,1.08800,0.01902,0.03738,0.02237,0.07876773
1.62168,2.73650,0.36415,0.00000,1.00000,1.08800,0.00820,0.00923,0.04475,0.06218219
1.62168,1.10884,0.36415,0.00000,1.00000,1.08800,0.01059,0.01274,0.06709,0.09041217
1.62168,1.10884,3.26865,0.00000,1.00000,1.08800,0.00905,0.01213,0.04481,0.06599118
1.62168,1.10884,3.26865,0.00000,1.00000,1.24125,0.00867,0.01254,0.02272,0.04393299
0.52991,2.19298,0.83452,0.00000,1.00000,2.42376,0.00911,0.00805,0.02236,0.03952279
1.04290,2.24589,0.38389,0.00000,1.00000,0.53098,0.01620,0.02998,0.04472,0.09090714
2.36738,1.03858,1.33996,0.00000,1.00000,2.37849,0.03251,0.05842,0.06709,0.15801449
0.35376,1.57078,2.55124,0.00000,1.00000,0.47285,0.00860,0.00853,0.01295,0.03008490
2.15654,1.57078,2.55124,0.00000,1.00000,0.47285,0.01708,0.03472,0.01295,0.06475317
2.15654,0.27178,2.55124,0.00000,1.00000,0.47285,0.01739,0.03474,0.00000,0.05213507
2.15654,0.27178,2.30251,0.00000,1.00000,0.47285,0.01731,0.03481,0.00000,0.05211805
2.15654,0.27178,2.30251,0.00000,1.00000,0.42343,0.01731,0.03481,0.00000,0.05211759
0.01740,2.81014,0.10016,0.00000,1.00000,2.49476,0.00955,0.00864,0.02236,0.04055573
1.61386,1.39071,2.81329,0.00000,1.00000,2.95512,0.01314,0.00943,0.02236,0.04492821
0.49554,1.86195,3.02987,0.00000,1.00000,2.77103,0.01014,0.00777,0.00000,0.01791402
0.32510,1.33683,0.68967,0.00000,1.00000,1.31270,0.00961,0.00979,0.04472,0.06412696
1.24668,1.33683,0.68967,0.00000,1.00000,1.31270,0.00777,0.01259,0.06709,0.08744991
1.24668,1.75160,0.68967,0.00000,1.00000,1.31270,0.00602,0.01217,0.04472,0.06291091
1.24668,1.75160,0.15340,0.00000,1.00000,1.31270,0.00602,0.01217,0.04472,0.06291081
1.24668,1.75160,0.15340,0.00000,1.00000,1.11955,0.00553,0.01226,0.06709,0.08487479
1.26447,0.44981,0.84166,0.00000,1.00000,1.24723,0.00624,0.01181,0.04481,0.06286462
