rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.76380,2.58335,0.40877,0.00000,1.00000,0.00000,0.05584,0.10391,0.06709,0.22683885
0.76380,0.82033,1.53990,0.00000,1.00000,0.00000,0.01593,0.02335,0.04472,0.08400156
0.13642,2.92248,0.31738,0.00000,1.00000,0.00000,0.10225,0.16909,0.02984,0.30117777
1.70590,2.08483,2.80934,0.00000,1.00000,0.00000,0.04242,0.06874,0.00000,0.11115642
1.75814,1.63461,1.75955,0.00000,1.00000,0.00000,0.03573,0.05506,0.00001,0.09080353
0.80899,1.63461,1.75955,0.00000,1.00000,0.00000,0.01693,0.02800,0.04554,0.09047066
0.80899,0.16838,1.75955,0.00000,1.00000,0.00000,0.01130,0.01748,0.06709,0.09586887
0.80899,0.16838,3.25842,0.00000,1.00000,0.00000,0.01130,0.01748,0.06709,0.09586887
2.03597,0.33764,1.84326,0.00000,1.00000,0.00000,0.05334,0.07486,0.06709,0.19528885
2.07231,2.61920,2.72674,0.00000,1.00000,0.00000,0.10671,0.16941,0.00000,0.27611568
0.26938,2.22442,1.54901,0.00000,1.00000,0.00000,0.02964,0.05453,0.01296,0.09712384
0.06064,2.22442,1.54901,0.00000,1.00000,0.00000,0.02964,0.05453,0.01296,0.09712384
0.06064,0.28390,1.54901,0.00000,1.00000,0.00000,0.00830,0.01288,0.03533,0.05650994
0.06064,0.28390,2.37804,0.00000,1.00000,0.00000,0.00830,0.01288,0.03537,0.05654397
1.77484,2.08560,2.10802,0.00000,1.00000,0.00000,0.04662,0.07460,0.00000,0.12121817
1.19227,2.33898,1.99251,0.00000,1.00000,0.00000,0.03714,0.06773,0.02236,0.12723610
0.72791,1.45163,0.26736,0.00000,1.00000,0.00000,0.02451,0.03752,0.04903,0.11105891
1.05049,1.45163,0.26736,0.00000,1.00000,0.00000,0.00911,0.01551,0.06709,0.09170591
1.05049,1.35611,0.26736,0.00000,1.00000,0.00000,0.00843,0.01454,0.04720,0.07016812
1.05049,1.35611,2.44946,0.00000,1.00000,0.00000,0.00843,0.01454,0.04720,0.07016812
2.09958,1.92466,0.47280,0.00000,1.00000,0.00000,0.06608,0.09707,0.02236,0.18550884
1.77961,1.16549,3.10454,0.00000,1.00000,0.00000,0.03389,0.04943,0.00747,0.09079321
0.04316,1.70323,1.80082,0.00000,1.00000,0.00000,0.01213,0.02116,0.02264,0.05593054
1.44027,1.70323,1.80082,0.00000,1.00000,0.00000,0.02012,0.03245,0.00003,0.05259733
1.44027,0.81883,1.80082,0.00000,1.00000,0.00000,0.01426,0.02135,0.02238,0.05799344
