S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.06,1.69,2.26,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.65,0.32,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.22,1.31,2.26,0.25,0.00,0.00,0.00381,0.00077,0.00048,0.00000,0.001264495
0.59,1.91,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.13,1.76,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.08,1.45,2.27,0.25,0.00,0.00,0.00163,0.00063,0.00041,0.00000,0.000666938
0.53,1.48,2.27,0.25,0.00,0.00,0.00132,0.00058,0.00039,0.00000,0.000575083
0.22,0.31,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.54,0.40,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.53,1.69,2.28,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000361110
0.31,1.42,2.24,0.25,0.00,0.00,0.00219,0.00058,0.00041,0.00000,0.000794760
0.36,0.05,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.19,1.86,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.31,1.97,2.27,0.25,0.00,0.00,0.00060,0.00055,0.00035,0.00000,0.000374408
0.26,2.05,2.25,0.25,0.00,0.00,0.00106,0.00043,0.00033,0.00000,0.000455132
0.44,1.73,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.34,2.17,2.28,0.25,0.00,0.00,0.00124,0.00059,0.00038,0.00000,0.000553598
0.36,2.08,2.25,0.25,0.00,0.00,0.00114,0.00044,0.00034,0.00000,0.000479430
0.40,0.95,2.26,0.25,0.00,0.00,0.02796,0.01125,0.00138,0.00000,0.010147823
0.40,1.87,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.31,1.91,2.25,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.15,1.71,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.49,0.40,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,0.28,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.23,1.82,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.59,1.90,2.23,0.25,0.00,0.00,0.00084,0.00068,0.00028,0.00000,0.000452413
0.10,1.77,2.23,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000439473
0.33,0.60,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.10,1.41,2.24,0.25,0.00,0.00,0.00219,0.00058,0.00041,0.00000,0.000794760
0.29,1.90,2.22,0.25,0.00,0.00,0.00084,0.00068,0.00028,0.00000,0.000452413
0.20,0.34,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.36,0.04,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.57,2.03,2.29,0.25,0.00,0.00,0.00079,0.00055,0.00036,0.00000,0.000425380
0.36,1.89,2.24,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.37,1.75,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.62,0.54,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.65,1.84,2.24,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.39,1.60,2.26,0.25,0.00,0.00,0.00093,0.00048,0.00033,0.00000,0.000434053
0.13,2.30,2.24,0.25,0.00,0.00,0.00202,0.00071,0.00039,0.00000,0.000778190
0.62,1.48,2.25,0.25,0.00,0.00,0.00152,0.00054,0.00036,0.00000,0.000605350
0.31,0.20,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.40,1.69,2.22,0.25,0.00,0.00,0.00089,0.00071,0.00029,0.00000,0.000470980
0.48,2.44,2.22,0.25,0.00,0.00,0.00282,0.00117,0.00040,0.00000,0.001095062
0.48,0.32,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.56,1.50,2.23,0.25,0.00,0.00,0.00157,0.00082,0.00033,0.00000,0.000678040
0.14,1.88,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.23,1.76,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.39,1.65,2.24,0.25,0.00,0.00,0.00080,0.00047,0.00032,0.00000,0.000398140
0.48,2.00,2.27,0.25,0.00,0.00,0.00072,0.00055,0.00035,0.00000,0.000405467
0.60,2.01,2.24,0.25,0.00,0.00,0.00091,0.00043,0.00032,0.00000,0.000416115
0.49,0.40,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.65,1.73,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.36,1.97,2.25,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.44,1.90,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.23,0.45,2.21,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.30,0.24,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.07,1.95,2.25,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
1.43,1.88,2.27,0.25,0.00,0.00,0.00060,0.00059,0.00034,0.00000,0.000381518
0.65,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.65,1.72,2.22,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
0.36,1.99,2.23,0.25,0.00,0.00,0.00102,0.00070,0.00029,0.00000,0.000504910
0.40,1.85,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.48,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.49,0.06,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.61,1.72,2.23,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
0.59,1.85,2.22,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
0.62,0.34,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.58,1.64,2.21,0.25,0.00,0.00,0.00098,0.00073,0.00029,0.00000,0.000500568
0.65,2.25,2.29,0.25,0.00,0.00,0.00158,0.00065,0.00040,0.00000,0.000657760
0.47,1.83,2.22,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000437612
0.65,2.41,2.22,0.25,0.00,0.00,0.00269,0.00111,0.00039,0.00000,0.001049508
0.54,1.64,2.27,0.25,0.00,0.00,0.00061,0.00054,0.00035,0.00000,0.000376518
0.61,1.92,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.57,0.95,2.26,0.25,0.00,0.00,0.02796,0.01125,0.00138,0.00000,0.010147823
0.49,0.31,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.63,2.46,2.21,0.25,0.00,0.00,0.00282,0.00117,0.00040,0.00000,0.001095062
0.44,1.69,2.21,0.25,0.00,0.00,0.00089,0.00071,0.00029,0.00000,0.000470980
0.60,1.66,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.20,1.92,2.26,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.49,1.80,2.22,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000437365
1.01,1.89,2.23,0.25,0.00,0.00,0.03182,0.00844,0.00048,0.00000,0.010186160
0.34,1.39,2.20,0.25,0.00,0.00,0.00300,0.00104,0.00038,0.00000,0.001106310
0.48,2.00,2.26,0.25,0.00,0.00,0.00091,0.00043,0.00032,0.00000,0.000416115
1.09,0.26,2.25,0.25,0.00,0.00,0.01818,0.00614,0.00043,0.00000,0.006187922
0.57,1.84,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.52,1.60,2.27,0.25,0.00,0.00,0.00073,0.00054,0.00036,0.00000,0.000408130
0.38,0.35,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.57,0.46,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
1.00,1.67,2.29,0.25,0.00,0.00,0.03390,0.00946,0.00058,0.00000,0.010986410
0.59,0.53,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
1.00,1.13,2.25,0.25,0.00,0.00,0.02594,0.00510,0.00090,0.00000,0.007985425
0.39,0.43,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.34,1.74,2.21,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
0.53,1.67,2.22,0.25,0.00,0.00,0.00093,0.00072,0.00029,0.00000,0.000484627
0.50,0.20,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.45,1.76,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.48,0.30,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.62,1.69,2.28,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000361110
1.08,1.73,2.25,0.25,0.00,0.00,0.02035,0.00666,0.00045,0.00000,0.006863880
0.39,2.41,2.21,0.25,0.00,0.00,0.00269,0.00111,0.00039,0.00000,0.001049508
0.32,0.13,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,0.27,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.57,2.43,2.19,0.25,0.00,0.00,0.00286,0.00129,0.00036,0.00000,0.001129750
1.14,1.88,2.23,0.25,0.00,0.00,0.00987,0.00323,0.00032,0.00000,0.003355958
0.34,1.37,2.27,0.25,0.00,0.00,0.00274,0.00085,0.00048,0.00000,0.001016058
0.28,2.18,2.20,0.25,0.00,0.00,0.00178,0.00107,0.00030,0.00000,0.000786705
0.07,1.99,2.21,0.25,0.00,0.00,0.00102,0.00070,0.00029,0.00000,0.000504910
0.65,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.08,1.69,2.25,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.50,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.50,1.63,2.27,0.25,0.00,0.00,0.00067,0.00054,0.00035,0.00000,0.000391170
0.21,1.75,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.42,0.99,2.25,0.25,0.00,0.00,0.02291,0.00524,0.00121,0.00000,0.007340485
0.57,1.73,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.53,1.10,2.27,0.25,0.00,0.00,0.01601,0.00364,0.00092,0.00000,0.005142383
0.55,2.41,2.27,0.25,0.00,0.00,0.00233,0.00079,0.00045,0.00000,0.000892498
0.59,0.53,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.51,1.84,2.22,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
0.62,1.01,2.25,0.25,0.00,0.00,0.02050,0.00338,0.00111,0.00000,0.006247440
0.63,0.98,2.27,0.25,0.00,0.00,0.02278,0.00503,0.00123,0.00000,0.007259145
0.62,1.69,2.26,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.96,0.10,2.23,0.25,0.00,0.00,0.03968,0.01000,0.00053,0.00000,0.012554285
0.59,1.91,2.24,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.63,1.95,2.23,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
0.31,1.04,2.24,0.25,0.00,0.00,0.01870,0.00285,0.00103,0.00000,0.005644735
0.59,1.84,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364425
0.64,1.01,2.28,0.25,0.00,0.00,0.02036,0.00329,0.00113,0.00000,0.006197598
0.63,1.95,2.25,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.45,1.62,2.24,0.25,0.00,0.00,0.00086,0.00048,0.00032,0.00000,0.000414943
0.26,1.59,2.23,0.25,0.00,0.00,0.00117,0.00077,0.00030,0.00000,0.000562305
0.48,1.77,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.63,1.76,2.24,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.59,0.53,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.55,2.10,2.23,0.25,0.00,0.00,0.00141,0.00075,0.00032,0.00000,0.000620168
0.31,1.80,2.22,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000437365
0.53,1.76,2.23,0.25,0.00,0.00,0.00081,0.00069,0.00028,0.00000,0.000443897
0.59,1.76,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.97,0.53,2.25,0.25,0.00,0.00,0.03774,0.00988,0.00055,0.00000,0.012042943
0.65,1.86,2.26,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.62,1.67,2.21,0.25,0.00,0.00,0.00093,0.00072,0.00029,0.00000,0.000484627
0.59,2.01,2.23,0.25,0.00,0.00,0.00109,0.00071,0.00030,0.00000,0.000523752
1.00,1.65,2.22,0.25,0.00,0.00,0.03441,0.00892,0.00051,0.00000,0.010959833
0.32,2.00,2.23,0.25,0.00,0.00,0.00109,0.00071,0.00030,0.00000,0.000523752
0.52,0.31,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.56,0.28,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.45,1.84,2.21,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
0.08,2.03,2.24,0.25,0.00,0.00,0.00098,0.00043,0.00033,0.00000,0.000434683
0.56,1.72,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.48,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.26,0.06,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.49,0.09,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.36,1.75,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.54,1.87,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.62,1.74,2.24,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.59,0.52,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.65,1.83,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.36,2.03,2.22,0.25,0.00,0.00,0.00116,0.00072,0.00030,0.00000,0.000544768
0.64,1.73,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.44,1.67,2.24,0.25,0.00,0.00,0.00076,0.00046,0.00032,0.00000,0.000383558
0.47,1.87,2.23,0.25,0.00,0.00,0.00082,0.00068,0.00028,0.00000,0.000445125
0.65,2.02,2.20,0.25,0.00,0.00,0.00125,0.00100,0.00027,0.00000,0.000630465
0.63,0.20,2.20,0.25,0.00,0.00,0.00102,0.00099,0.00026,0.00000,0.000566173
1.03,2.13,2.26,0.25,0.00,0.00,0.02852,0.00814,0.00055,0.00000,0.009300905
0.53,1.91,2.24,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.55,1.65,2.24,0.25,0.00,0.00,0.00080,0.00047,0.00032,0.00000,0.000398140
0.43,0.27,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.50,1.69,2.22,0.25,0.00,0.00,0.00089,0.00071,0.00029,0.00000,0.000470980
0.31,1.52,2.24,0.25,0.00,0.00,0.00128,0.00052,0.00035,0.00000,0.000536067
0.59,1.75,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.30,1.84,2.23,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
0.63,1.95,2.21,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
0.49,1.82,2.20,0.25,0.00,0.00,0.00096,0.00096,0.00026,0.00000,0.000544018
0.08,1.89,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.44,1.85,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364425
0.47,1.78,2.19,0.25,0.00,0.00,0.00096,0.00097,0.00026,0.00000,0.000545885
1.01,0.06,2.22,0.25,0.00,0.00,0.03188,0.00844,0.00048,0.00000,0.010200318
0.65,0.36,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.36,1.92,2.23,0.25,0.00,0.00,0.00088,0.00069,0.00029,0.00000,0.000462042
0.59,2.46,2.27,0.25,0.00,0.00,0.00245,0.00085,0.00045,0.00000,0.000937917
0.32,1.82,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.58,1.97,2.22,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
0.44,1.85,2.23,0.25,0.00,0.00,0.00080,0.00068,0.00028,0.00000,0.000440185
1.10,2.16,2.20,0.25,0.00,0.00,0.01733,0.00503,0.00040,0.00000,0.005690003
0.49,1.72,2.22,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
1.09,2.01,2.25,0.25,0.00,0.00,0.01856,0.00617,0.00045,0.00000,0.006294503
0.63,1.81,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.34,1.97,2.22,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
1.11,1.20,2.27,0.25,0.00,0.00,0.00850,0.00262,0.00061,0.00000,0.002934453
0.56,1.69,2.20,0.25,0.00,0.00,0.00105,0.00099,0.00026,0.00000,0.000577545
0.63,1.86,2.20,0.25,0.00,0.00,0.00098,0.00096,0.00026,0.00000,0.000551563
0.63,1.84,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364425
0.13,0.35,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.50,0.59,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.56,2.25,2.24,0.25,0.00,0.00,0.00178,0.00060,0.00037,0.00000,0.000687405
0.37,0.48,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.44,0.45,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.63,1.41,2.22,0.25,0.00,0.00,0.00237,0.00080,0.00038,0.00000,0.000887170
0.52,1.04,2.22,0.25,0.00,0.00,0.01877,0.00284,0.00101,0.00000,0.005656950
0.54,0.51,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.64,0.09,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.59,1.48,2.24,0.25,0.00,0.00,0.00152,0.00054,0.00036,0.00000,0.000605350
0.57,1.71,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.64,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.44,1.69,2.27,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000361110
0.64,1.84,2.24,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.65,1.89,2.24,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.45,1.73,2.24,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.55,1.93,2.21,0.25,0.00,0.00,0.00092,0.00069,0.00029,0.00000,0.000474025
0.49,0.10,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.49,1.95,2.23,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
0.65,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.61,0.27,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.65,0.93,2.25,0.25,0.00,0.00,0.03273,0.01760,0.00152,0.00000,0.012962895
0.44,1.97,2.25,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.34,1.64,2.28,0.25,0.00,0.00,0.00061,0.00054,0.00035,0.00000,0.000376518
0.37,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.38,1.83,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.54,2.12,2.25,0.25,0.00,0.00,0.00124,0.00045,0.00034,0.00000,0.000506473
0.48,0.47,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.50,1.86,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.32,1.81,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.42,0.18,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.59,1.62,2.26,0.25,0.00,0.00,0.00086,0.00048,0.00032,0.00000,0.000414943
0.57,1.97,2.25,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.41,0.12,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.60,1.90,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.15,0.20,2.30,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.37,2.00,2.25,0.25,0.00,0.00,0.00091,0.00043,0.00032,0.00000,0.000416115
0.25,1.54,2.30,0.25,0.00,0.00,0.00078,0.00089,0.00040,0.00000,0.000516785
0.24,0.34,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.64,1.75,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.13,0.29,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.55,0.60,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.35,1.92,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.59,1.47,2.24,0.25,0.00,0.00,0.00166,0.00055,0.00037,0.00000,0.000645668
0.35,1.98,2.25,0.25,0.00,0.00,0.00085,0.00043,0.00032,0.00000,0.000399743
0.99,0.61,2.29,0.25,0.00,0.00,0.03559,0.00979,0.00058,0.00000,0.011487815
0.23,1.71,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.26,1.67,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.56,1.85,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364425
0.41,1.94,2.23,0.25,0.00,0.00,0.00092,0.00069,0.00029,0.00000,0.000474025
0.60,1.92,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.43,1.28,2.27,0.25,0.00,0.00,0.00418,0.00094,0.00052,0.00000,0.001411660
0.48,0.10,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.36,0.07,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.14,1.86,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.27,0.36,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.39,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.43,0.27,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.40,2.17,2.28,0.25,0.00,0.00,0.00124,0.00059,0.00038,0.00000,0.000553598
0.46,2.19,2.24,0.25,0.00,0.00,0.00155,0.00053,0.00036,0.00000,0.000608105
0.59,1.88,2.26,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.31,0.14,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.14,1.88,2.24,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.20,0.24,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.10,1.95,2.26,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.43,2.01,2.27,0.25,0.00,0.00,0.00072,0.00055,0.00035,0.00000,0.000405467
0.47,1.43,2.30,0.25,0.00,0.00,0.00160,0.00100,0.00046,0.00000,0.000763910
0.54,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.29,0.51,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.40,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.61,0.18,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.47,0.33,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.54,1.77,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.21,1.84,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.50,1.76,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.32,1.95,2.26,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.44,1.73,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.20,1.86,2.29,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.52,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.63,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.60,1.70,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.47,1.99,2.27,0.25,0.00,0.00,0.00065,0.00055,0.00035,0.00000,0.000388595
0.18,1.91,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.49,1.71,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.62,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.62,0.94,2.28,0.25,0.00,0.00,0.03004,0.01390,0.00147,0.00000,0.011352988
0.65,1.82,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.31,1.90,2.25,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
