S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.21,1.25,1.9,1.01,0.0,0.0,0.11681,0.0019051482536448666,0.11871514825364486
0.07,2.02,1.15,2.01,0.0,0.0,0.041830000000000006,0.0017193275010198336,0.04354932750101984
1.5,2.45,0.83,0.64,0.0,0.0,0.04308,0.001839285062355586,0.04491928506235559
1.43,1.93,1.92,1.36,0.0,0.0,0.04229,0.0018931933404003516,0.044183193340400356
0.47,1.93,1.92,1.36,0.0,0.0,0.042179999999999995,0.0016709670742068737,0.04385096707420687
0.47,1.29,1.92,1.36,0.0,0.0,0.13464,0.0019051482536448666,0.1365451482536449
0.47,1.29,2.2,1.36,0.0,0.0,0.13438999999999998,0.0019051482536448666,0.13629514825364486
0.47,1.29,2.2,2.25,0.0,0.0,0.13438999999999998,0.0019051482536448666,0.13629514825364486
0.51,1.64,1.11,3.36,0.0,0.0,0.04843,0.0018649066177207417,0.05029490661772074
1.11,0.65,0.12,1.27,0.0,0.0,0.11746000000000001,0.0019051482536448666,0.11936514825364487
1.44,0.65,0.12,1.27,0.0,0.0,0.04103,0.0018993387348050464,0.04292933873480504
1.44,0.65,1.61,1.27,0.0,0.0,0.04094,0.0018931933404003516,0.04283319334040035
1.44,0.65,1.61,1.55,0.0,0.0,0.04094,0.0018866951493840523,0.04282669514938405
0.6,1.19,2.39,0.86,0.0,0.0,0.10975000000000001,0.0019051482536448666,0.11165514825364488
0.05,2.38,0.63,2.02,0.0,0.0,0.04326,0.0017340715196043415,0.04499407151960434
0.66,1.73,2.13,1.9,0.0,0.0,0.04487,0.0019051482536448666,0.046775148253644865
0.11,1.98,1.18,3.81,0.0,0.0,0.04215,0.0015963735554792424,0.043746373555479244
0.13,1.98,1.18,3.81,0.0,0.0,0.04215,0.0015963735554792424,0.043746373555479244
0.13,1.94,1.18,3.81,0.0,0.0,0.04234,0.0016161344271055263,0.043956134427105525
0.13,1.94,0.89,3.81,0.0,0.0,0.04239,0.0017340715196043415,0.04412407151960434
0.13,1.94,0.89,1.63,0.0,0.0,0.04239,0.0017340715196043415,0.04412407151960434
0.28,2.38,2.16,2.03,0.0,0.0,0.04224,0.0016534235881413468,0.04389342358814135
1.24,0.51,0.04,1.18,0.0,0.0,0.11942,0.0019051482536448666,0.12132514825364486
0.02,1.55,0.3,0.65,0.0,0.0,0.053110000000000004,0.0019051482536448666,0.05501514825364487
1.12,1.55,0.3,0.65,0.0,0.0,0.13029,0.0019051482536448666,0.13219514825364487
1.12,1.55,1.89,0.65,0.0,0.0,0.13013,0.0019051482536448666,0.13203514825364487
1.12,1.55,1.89,0.26,0.0,0.0,0.13013,0.0019051482536448666,0.13203514825364487
1.27,0.46,0.43,0.27,0.0,0.0,0.1114,0.0019051482536448666,0.11330514825364486
0.61,2.28,1.49,2.48,0.0,0.0,0.04231,0.0016161344271055263,0.04392613442710552
0.61,2.28,2.08,2.48,0.0,0.0,0.04163,0.0016161344271055263,0.04324613442710552
0.61,2.28,2.08,1.07,0.0,0.0,0.04163,0.0017193275010198336,0.04334932750101984
0.01,0.66,1.07,1.17,0.0,0.0,0.04215,0.0017193275010198336,0.043869327501019836
0.04,1.22,1.72,1.18,0.0,0.0,0.11393999999999999,0.0019051482536448666,0.11584514825364485
0.04,1.32,1.72,1.18,0.0,0.0,0.13318,0.0019051482536448666,0.13508514825364487
0.04,1.32,1.27,1.18,0.0,0.0,0.13423000000000002,0.0019051482536448666,0.1361351482536449
0.04,1.32,1.27,2.55,0.0,0.0,0.13423000000000002,0.0019051482536448666,0.1361351482536449
1.06,2.43,2.38,2.72,0.0,0.0,0.11761,0.0019051482536448666,0.11951514825364487
0.58,2.43,2.38,2.72,0.0,0.0,0.04226,0.0016709670742068737,0.04393096707420687
0.58,2.18,2.38,2.72,0.0,0.0,0.04024,0.0016161344271055263,0.04185613442710552
0.58,2.18,0.31,2.72,0.0,0.0,0.04176,0.0017340715196043415,0.04349407151960434
0.58,2.18,0.31,1.58,0.0,0.0,0.04176,0.0017340715196043415,0.04349407151960434
0.44,0.51,2.7,3.53,0.0,0.0,0.03969,0.0016351489523872874,0.04132514895238729
1.13,1.92,0.16,2.89,0.0,0.0,0.11923,0.0019051482536448666,0.12113514825364487
0.6,1.92,0.16,2.89,0.0,0.0,0.04263,0.0017340715196043415,0.044364071519604344
0.6,1.4,0.16,2.89,0.0,0.0,0.09580999999999999,0.0019051482536448666,0.09771514825364486
0.6,1.4,2.85,2.89,0.0,0.0,0.09326999999999999,0.0019051482536448666,0.09517514825364486
0.6,1.4,2.85,1.5,0.0,0.0,0.09326999999999999,0.0019051482536448666,0.09517514825364486
0.7,1.81,1.76,1.14,0.0,0.0,0.04399,0.0018649066177207417,0.04585490661772074
1.26,1.4,2.93,3.64,0.0,0.0,0.09901,0.0019051482536448666,0.10091514825364487
1.16,0.3,2.02,2.51,0.0,0.0,0.12007999999999999,0.0019051482536448666,0.12198514825364486
0.02,1.99,3.0,2.1,0.0,0.0,0.03826,0.0016351489523872874,0.03989514895238729
0.02,0.68,3.0,2.1,0.0,0.0,0.0384,0.0016351489523872874,0.04003514895238729
0.02,0.68,1.55,2.1,0.0,0.0,0.04205,0.0016351489523872874,0.04368514895238729
0.02,0.68,1.55,2.67,0.0,0.0,0.04205,0.0016351489523872874,0.04368514895238729
0.38,1.15,0.35,2.15,0.0,0.0,0.11473,0.0019051482536448666,0.11663514825364486
0.69,1.93,1.7,2.71,0.0,0.0,0.04245,0.0016351489523872874,0.04408514895238729
1.38,1.93,1.7,2.71,0.0,0.0,0.060480000000000006,0.0019051482536448666,0.06238514825364487
1.38,0.42,1.7,2.71,0.0,0.0,0.05978,0.0019051482536448666,0.061685148253644864
1.38,0.42,0.57,2.71,0.0,0.0,0.059609999999999996,0.0019051482536448666,0.06151514825364486
1.38,0.42,0.57,2.78,0.0,0.0,0.059609999999999996,0.0019051482536448666,0.06151514825364486
0.51,0.52,0.21,3.85,0.0,0.0,0.04219,0.0017340715196043415,0.04392407151960434
0.6,2.14,2.48,2.25,0.0,0.0,0.039900000000000005,0.0016351489523872874,0.041535148952387295
0.05,1.71,2.5,0.4,0.0,0.0,0.04375,0.0019051482536448666,0.04565514825364486
0.47,1.71,2.5,0.4,0.0,0.0,0.04375,0.0019051482536448666,0.04565514825364486
0.47,1.78,2.5,0.4,0.0,0.0,0.04252,0.0018798266996519848,0.044399826699651986
0.47,1.78,1.9,0.4,0.0,0.0,0.04417,0.0018866951493840523,0.046056695149384055
0.47,1.78,1.9,1.84,0.0,0.0,0.04417,0.0018866951493840523,0.046056695149384055
0.58,0.18,2.72,3.77,0.0,0.0,0.03957,0.0016351489523872874,0.04120514895238729
0.62,2.35,2.42,3.53,0.0,0.0,0.04127,0.0016351489523872874,0.04290514895238729
0.49,0.62,0.93,2.86,0.0,0.0,0.042179999999999995,0.0017340715196043415,0.04391407151960434
0.13,0.62,0.93,2.86,0.0,0.0,0.042179999999999995,0.0017340715196043415,0.04391407151960434
0.13,2.09,0.93,2.86,0.0,0.0,0.04165,0.0017340715196043415,0.04338407151960434
0.13,2.09,0.13,2.86,0.0,0.0,0.041639999999999996,0.0017340715196043415,0.04337407151960434
0.13,2.09,0.13,0.38,0.0,0.0,0.041639999999999996,0.001809301070201781,0.04344930107020178
0.04,1.61,0.45,2.5,0.0,0.0,0.049280000000000004,0.0019051482536448666,0.05118514825364487
1.32,1.69,2.58,2.17,0.0,0.0,0.08757,0.0018866951493840523,0.08945669514938405
1.32,2.15,2.58,2.17,0.0,0.0,0.08089000000000002,0.0019051482536448666,0.08279514825364488
