S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.83,0.19,1.78,0.25,0.00,0.00,1.01492,0.27786,0.00000,0.00000,0.323195105
0.68,0.32,1.42,0.25,0.00,0.00,1.84824,1.87669,0.00000,0.00000,0.931231935
0.53,1.24,1.23,0.25,0.00,0.00,0.85367,70.00000,0.00000,0.00000,17.713417638
0.73,0.75,1.43,0.25,0.00,0.00,1.27583,0.76819,0.00000,0.00000,0.511004093
1.08,0.79,2.45,0.25,0.00,0.00,70.00000,70.00000,0.00001,0.00000,35.000001415
1.13,0.48,1.15,0.25,0.00,0.00,1.13686,0.51435,0.00000,0.00000,0.412803243
0.87,0.69,1.11,0.25,0.00,0.00,1.15230,0.52345,0.00000,0.00000,0.418938600
0.88,0.95,1.52,0.25,0.00,0.00,1.00975,0.26949,0.00000,0.00000,0.319809923
0.62,0.91,1.35,0.25,0.00,0.00,0.32911,0.27580,0.00000,0.00000,0.151227460
1.34,0.13,1.21,0.25,0.00,0.00,70.00000,70.00000,0.00000,0.00000,35.000000460
0.25,0.70,0.07,0.25,0.00,0.00,1.06421,0.35898,0.00000,0.00000,0.355797393
0.45,0.93,2.27,0.25,0.00,0.00,0.06512,0.10213,0.00000,0.00000,0.041812460
0.45,0.93,2.27,0.25,0.00,0.00,0.06512,0.10213,0.00000,0.00000,0.041812460
0.45,0.93,2.27,0.25,0.00,0.00,0.06512,0.10213,0.00000,0.00000,0.041812460
